SubscriptionID;DeliveryType;DeliveryClass;DeliveryContext;StartDate;EndDate
1349582;MD;NOR;;24/02/2011;24/05/2011
1349591;MD;NOR;REN;09/02/2011;09/03/2011
1349665;MD;NOR;;08/02/2011;08/03/2011
1349673;MD;NOR;;09/02/2011;09/03/2011
1349712;MD;NOR;;10/02/2011;10/03/2011
134973;MD;NOR;;01/01/2008;30/12/2008
134974;MD;NOR;;02/01/2007;31/12/2007
1349857;MD;NOR;REN;26/01/2011;23/02/2011
1350170;MD;NOR;PCH;25/02/2011;22/02/2012
1350234;MD;NOR;;25/02/2011;22/02/2012
1350273;MD;NOR;PCH;25/02/2011;22/02/2012
1350295;MD;NOR;;25/02/2011;22/02/2012
1350408;MD;NOR;REN;25/02/2011;25/05/2011
1350411;MD;NOR;;25/02/2011;22/02/2012
1350491;MD;NOR;;25/02/2011;25/05/2011
1350513;MD;NOR;REN;25/02/2011;25/05/2011
1350546;MD;NOR;;12/02/2011;12/03/2011
1350566;MD;NOR;;11/02/2011;11/03/2011
1350693;MD;NOR;PCH;11/02/2011;11/03/2011
1350932;MD;NOR;;26/02/2011;23/02/2012
1350937;MD;NOR;;26/02/2011;23/02/2012
1350939;MD;NOR;;26/02/2011;23/02/2012
1351140;MD;NOR;REN;26/02/2011;26/05/2011
1351148;MD;NOR;REN;12/02/2011;12/03/2011
1351169;MD;NOR;;12/02/2011;12/03/2011
1351176;MD;NOR;REN;26/02/2011;26/05/2011
1351207;MD;NOR;PCH;12/02/2011;12/03/2011
1351219;MD;NOR;REN;26/02/2011;26/05/2011
1351255;MD;NOR;PCH;01/03/2011;28/05/2011
1351314;MD;NOR;REN;12/02/2011;12/03/2011
1351354;MD;NOR;;12/02/2011;12/03/2011
1351517;MD;NOR;;27/02/2011;24/02/2012
1351544;MD;NOR;PCH;27/02/2011;24/02/2012
1351578;MD;NOR;PCH;27/02/2011;24/02/2012
1351596;MD;NOR;;27/02/2011;24/02/2012
1351751;MD;NOR;;27/02/2011;25/02/2012
1351768;MD;NOR;;27/02/2011;24/02/2012
1351812;MD;NOR;;27/02/2011;29/08/2011
1351879;MD;NOR;;27/02/2011;27/05/2011
1351881;MD;NOR;ACH;27/02/2011;27/05/2011
1351929;MD;NOR;;27/02/2011;24/02/2012
1351931;MD;NOR;;27/02/2011;29/08/2011
1352029;MD;NOR;;27/02/2011;27/05/2011
1353006;MD;NOR;PCH;13/02/2011;10/02/2012
1354575;MD;NOR;;03/03/2011;28/02/2012
1354591;MD;NOR;;24/02/2011;21/02/2012
1354652;MD;NOR;;01/03/2011;25/02/2012
1354787;MD;NOR;PCH;01/03/2011;25/02/2012
1354798;MD;NOR;;01/03/2011;25/02/2012
1354845;MD;NOR;PCH;01/03/2011;25/02/2012
1354914;MD;NOR;;03/03/2011;28/02/2012
1354916;MD;NOR;;02/03/2011;27/02/2012
1354965;MD;NOR;PCH;02/03/2011;27/02/2012
1354981;MD;NOR;;02/03/2011;27/02/2012
1355156;MD;NOR;;03/03/2011;28/02/2012
1355328;MD;NOR;PCH;02/03/2011;27/02/2012
1355428;MD;NOR;REN;03/03/2011;28/02/2012
1355477;MD;NOR;PCH;02/03/2011;27/02/2012
1355531;MD;NOR;PCH;02/03/2011;27/02/2012
1355606;MD;NOR;PCH;02/03/2011;27/02/2012
1355648;MD;NOR;PCH;02/03/2011;27/02/2012
1355678;MD;NOR;PCH;03/03/2011;28/02/2012
1355900;MD;NOR;PCH;02/03/2011;27/02/2012
1356136;MD;NOR;PCH;02/03/2011;27/02/2012
1356209;MD;NOR;PCH;02/03/2011;27/02/2012
1356362;MD;NOR;;02/03/2011;27/02/2012
135641;MD;NOR;;03/01/2008;31/12/2008
135642;MD;NOR;;02/01/2007;02/01/2008
1356507;MD;NOR;;01/03/2011;25/02/2012
1356520;MD;NOR;;02/03/2011;27/02/2012
135661;MD;NOR;;01/10/2008;10/07/2009
135661;MD;NOR;;17/07/2009;01/10/2009
135661;DR;NOR;VAC;11/07/2009;16/07/2009
1356612;MD;NOR;REN;01/03/2011;25/02/2012
135662;DR;NOR;VAC;12/07/2008;18/07/2008
135662;MD;NOR;;30/09/2007;11/07/2008
135662;MD;NOR;;19/07/2008;30/09/2008
135663;MD;NOR;;02/10/2006;29/09/2007
1356664;MD;NOR;;01/03/2011;25/02/2012
1356696;MD;NOR;;01/03/2011;25/02/2012
1356725;MD;NOR;PCH;03/03/2011;28/02/2012
1356760;MD;NOR;;02/03/2011;27/02/2012
1356772;MD;NOR;PCH;02/03/2011;27/02/2012
1356822;MD;NOR;;03/03/2011;28/02/2012
1357056;MD;NOR;ACH;02/03/2011;31/08/2011
135727;MD;NOR;;02/07/2007;31/12/2007
135728;MD;NOR;;02/01/2007;30/06/2007
1357283;MD;NOR;;01/03/2011;28/05/2011
1357333;MD;NOR;;03/03/2011;31/05/2011
1357436;MD;NOR;PCH;02/03/2011;30/05/2011
1357489;MD;NOR;;03/03/2011;31/05/2011
1357511;MD;NOR;;02/03/2011;30/05/2011
1357588;MD;NOR;ACH;02/03/2011;30/05/2011
1357608;MD;NOR;;03/03/2011;31/05/2011
1357623;MD;NOR;REN;02/03/2011;30/05/2011
1357762;MD;NOR;REN;02/03/2011;30/05/2011
1357782;MD;NOR;;02/03/2011;30/05/2011
1358014;MD;NOR;PCH;15/02/2011;15/03/2011
1358063;MD;NOR;PCH;15/02/2011;15/03/2011
1358110;MD;NOR;ACH;15/02/2011;15/03/2011
1358115;MD;NOR;REN;15/02/2011;15/03/2011
1358258;MD;NOR;ACH;15/02/2011;15/03/2011
1358263;MD;NOR;;15/02/2011;15/03/2011
1358466;MD;NOR;PCH;15/02/2011;15/03/2011
1358552;MD;NOR;PCH;15/02/2011;15/03/2011
1358580;MD;NOR;PCH;15/02/2011;15/03/2011
1358583;MD;NOR;PCH;15/02/2011;15/03/2011
1358838;MD;NOR;PCH;15/02/2011;15/03/2011
1358899;MD;NOR;PCH;15/02/2011;15/03/2011
1358969;MD;NOR;PCH;17/02/2011;17/03/2011
1359008;MD;NOR;PCH;17/02/2011;17/03/2011
1359036;MD;NOR;PCH;16/02/2011;16/03/2011
1359180;MD;NOR;;16/02/2011;16/03/2011
1359233;MD;NOR;PCH;15/02/2011;15/03/2011
1359453;MD;NOR;PCH;15/02/2011;15/03/2011
1359543;MD;NOR;;16/02/2011;16/03/2011
1359566;MD;NOR;REN;17/02/2011;17/03/2011
1360111;MD;NOR;REN;04/03/2011;29/02/2012
1360189;MD;NOR;;04/03/2011;29/02/2012
1360354;MD;NOR;;04/03/2011;01/06/2011
136039;MD;NOR;;01/12/2007;29/11/2008
136040;DR;NOR;;31/03/2007;06/04/2007
136040;MD;NOR;;01/12/2006;30/03/2007
136040;MD;NOR;;07/04/2007;22/08/2007
136040;MD;NOR;;09/09/2007;30/11/2007
136040;DI;NOR;;23/08/2007;08/09/2007
1360466;MD;NOR;PCH;18/02/2011;18/03/2011
1360512;MD;NOR;;18/02/2011;18/03/2011
1360683;MD;NOR;;18/02/2011;18/03/2011
1360684;MD;NOR;PCH;18/02/2011;18/03/2011
1360836;MD;NOR;PCH;05/03/2011;01/03/2012
1360850;MD;NOR;;05/03/2011;01/03/2012
1360862;MD;NOR;;05/03/2011;01/03/2012
1360932;MD;NOR;REN;05/03/2011;01/03/2012
1360954;MD;NOR;REN;05/03/2011;01/03/2012
1361132;MD;NOR;REN;05/03/2011;03/06/2011
1361156;MD;NOR;;05/03/2011;03/06/2011
1361192;MD;NOR;REN;19/02/2011;19/03/2011
1361216;MD;NOR;REN;05/03/2011;03/06/2011
1361402;MD;NOR;;04/02/2011;01/03/2012
136957;MD;NOR;;01/01/2008;30/12/2008
136958;MD;NOR;;02/01/2007;31/12/2007
137109;MD;NOR;;01/01/2008;30/06/2008
137110;MD;NOR;;02/07/2007;31/12/2007
137111;MD;NOR;;02/01/2007;30/06/2007
137112;MD;NOR;;02/02/2008;31/01/2009
137113;MD;NOR;;02/02/2007;01/02/2008
137114;MD;NOR;;02/01/2006;01/02/2007
137359;MD;NOR;;01/01/2008;30/12/2008
137360;MD;NOR;;02/01/2007;31/12/2007
137445;MD;NOR;;01/01/2008;30/06/2008
137446;MD;NOR;;02/07/2007;31/12/2007
137447;MD;NOR;;02/01/2007;30/06/2007
137502;MD;NOR;;01/04/2008;30/03/2009
137503;MD;NOR;;02/04/2007;31/03/2008
137504;MD;NOR;;01/04/2006;31/03/2007
137521;MD;NOR;;01/07/2008;01/07/2009
137522;MD;NOR;;02/07/2007;30/06/2008
137523;MD;NOR;;01/07/2006;30/06/2007
137708;MD;NOR;;01/01/2008;30/12/2008
137709;MD;NOR;;02/01/2007;31/12/2007
137923;MD;NOR;;01/01/2008;30/12/2008
137924;MD;NOR;;02/01/2007;06/07/2007
137924;MD;NOR;;15/07/2007;31/12/2007
137924;DI;NOR;;07/07/2007;14/07/2007
138110;MD;NOR;;01/07/2008;02/07/2009
138111;MD;NOR;;02/07/2007;11/07/2007
138111;MD;NOR;;28/07/2007;30/06/2008
138111;DI;NOR;;12/07/2007;27/07/2007
138112;MD;NOR;;01/07/2006;30/06/2007
138299;MD;NOR;;23/05/2008;23/05/2009
138300;MD;NOR;;23/05/2007;22/05/2008
138301;MD;NOR;;23/05/2006;22/05/2007
138354;MD;NOR;;01/01/2008;30/12/2008
138355;MD;NOR;;02/01/2007;31/12/2007
138378;MD;NOR;;01/01/2008;31/03/2008
138379;MD;NOR;;30/09/2007;31/12/2007
138380;MD;NOR;;02/07/2007;08/07/2007
138380;MD;NOR;;15/07/2007;29/09/2007
138380;DR;NOR;;09/07/2007;14/07/2007
138381;MD;NOR;;02/04/2007;30/06/2007
138382;MD;NOR;;02/01/2007;31/03/2007
138417;MD;NOR;;01/11/2007;30/11/2007
138418;MD;NOR;;30/09/2007;31/10/2007
138419;MD;NOR;;01/09/2007;29/09/2007
138420;MD;NOR;;01/08/2007;31/08/2007
138421;MD;NOR;;02/07/2007;31/07/2007
138422;MD;NOR;;01/06/2007;30/06/2007
138423;MD;NOR;;02/05/2007;31/05/2007
138424;MD;NOR;;02/04/2007;30/04/2007
138425;MD;NOR;;01/03/2007;31/03/2007
138426;MD;NOR;;01/02/2007;28/02/2007
138427;MD;NOR;;02/01/2007;31/01/2007
138505;MD;NOR;;31/08/2008;02/09/2009
138506;MD;NOR;;01/09/2007;30/08/2008
138507;MD;NOR;;03/07/2007;31/08/2007
138695;MD;NOR;;01/01/2008;30/12/2008
138696;MD;NOR;;02/01/2007;31/12/2007
138958;MD;NOR;;01/07/2008;02/07/2009
138959;MD;NOR;;02/07/2007;30/06/2008
138960;MD;NOR;;01/07/2006;30/06/2007
139300;MD;NOR;;01/10/2008;01/10/2009
139301;MD;NOR;;30/09/2007;30/09/2008
139302;MD;NOR;;02/10/2006;29/09/2007
139769;MD;NOR;;01/01/2008;17/11/2008
139769;MD;NOR;;25/11/2008;30/12/2008
139769;DR;NOR;VAC;18/11/2008;24/11/2008
139770;MD;NOR;;02/01/2007;31/12/2007
140148;MD;NOR;;01/04/2008;30/03/2009
140149;MD;NOR;;02/04/2007;31/03/2008
140150;MD;NOR;;01/04/2006;31/03/2007
140192;MD;NOR;;01/07/2008;02/07/2009
140193;MD;NOR;;02/07/2007;30/06/2008
140194;MD;NOR;;01/07/2006;30/06/2007
140205;MD;NOR;;08/05/2008;07/05/2009
140206;MD;NOR;;08/05/2007;07/05/2008
140207;MD;NOR;;08/05/2006;07/05/2007
140255;MD;NOR;;01/10/2008;01/10/2009
140256;MD;NOR;;30/09/2007;30/09/2008
140257;MD;NOR;;02/10/2006;29/09/2007
140337;MD;NOR;;01/06/2008;02/06/2009
140338;MD;NOR;;01/06/2007;31/05/2008
140339;MD;NOR;;01/06/2006;30/06/2006
140339;MD;NOR;;30/07/2006;31/05/2007
140339;DR;NOR;;01/07/2006;29/07/2006
140716;MD;NOR;;01/10/2008;01/10/2009
140717;MD;NOR;;30/09/2007;30/09/2008
140718;MD;NOR;;02/10/2006;29/09/2007
140977;DR;NOR;VAC;16/07/2008;30/07/2008
140977;MD;NOR;;01/01/2008;15/07/2008
140977;MD;NOR;;31/07/2008;02/01/2009
140978;MD;NOR;;02/01/2007;15/07/2007
140978;MD;NOR;;31/07/2007;31/12/2007
140978;DR;NOR;;16/07/2007;30/07/2007
140992;MD;NOR;;30/09/2007;31/12/2007
140993;MD;NOR;;02/07/2007;29/09/2007
140994;MD;NOR;;02/04/2007;30/06/2007
140995;MD;NOR;;02/01/2007;31/03/2007
141858;MD;NOR;;01/10/2008;01/10/2009
141859;MD;NOR;;30/09/2007;30/09/2008
141860;MD;NOR;;02/10/2006;29/09/2007
142288;MD;NOR;;01/10/2008;01/10/2009
142289;MD;NOR;;30/09/2007;30/09/2008
142290;MD;NOR;;02/10/2006;29/09/2007
142707;MD;NOR;;01/07/2008;01/07/2009
142708;MD;NOR;;02/07/2007;30/06/2008
142709;MD;NOR;;01/07/2006;30/06/2007
142852;MD;NOR;;01/02/2008;30/01/2009
142853;MD;NOR;;01/02/2007;31/01/2008
142854;MD;NOR;;31/01/2006;31/01/2007
142866;MD;NOR;;01/01/2008;30/12/2008
142867;MD;NOR;;02/01/2007;31/12/2007
142948;DR;NOR;VAC;06/08/2008;27/08/2008
142948;MD;NOR;;28/08/2008;31/01/2009
142948;MD;NOR;;02/02/2008;05/08/2008
142949;DR;NOR;;15/02/2007;24/02/2007
142949;MD;NOR;ACH;02/02/2007;14/02/2007
142949;MD;NOR;ACH;25/02/2007;09/05/2007
142949;MD;NOR;ACH;25/05/2007;22/06/2007
142949;MD;NOR;;23/06/2007;19/07/2007
142949;MD;NOR;;05/08/2007;01/02/2008
142949;DI;NOR;;10/05/2007;24/05/2007
142949;DI;NOR;;20/07/2007;04/08/2007
142950;DR;NOR;;21/12/2006;06/01/2007
142950;MD;NOR;ACH;07/01/2007;01/02/2007
142950;MD;NOR;ACH;27/08/2006;11/10/2006
142950;MD;NOR;ACH;22/10/2006;20/12/2006
142950;MD;NOR;ACH;02/01/2006;18/05/2006
142950;MD;NOR;ACH;30/05/2006;06/08/2006
142950;DI;NOR;;07/08/2006;26/08/2006
142950;DI;NOR;;19/05/2006;29/05/2006
142950;DI;NOR;;12/10/2006;21/10/2006
143292;MD;NOR;;21/06/2008;22/06/2009
143293;MD;NOR;;21/06/2007;20/06/2008
143294;MD;NOR;;21/06/2006;20/06/2007
143948;MD;NOR;;01/01/2008;30/12/2008
143949;MD;NOR;;02/01/2007;31/12/2007
144024;MD;NOR;;14/11/2007;30/05/2008
144024;MD;NOR;;11/06/2008;21/08/2008
144024;MD;NOR;;02/09/2008;02/10/2008
144024;MD;NOR;;11/10/2008;11/12/2008
144024;DI;;VAC;03/10/2008;10/10/2008
144024;DI;;VAC;22/08/2008;01/09/2008
144024;DI;;VAC;31/05/2008;10/06/2008
144025;MD;NOR;;14/11/2006;26/08/2007
144025;MD;NOR;;02/09/2007;13/11/2007
144025;DI;NOR;;27/08/2007;01/09/2007
144101;MD;NOR;;01/04/2008;30/03/2009
144102;MD;NOR;;02/04/2007;31/03/2008
144103;MD;NOR;;01/04/2006;31/03/2007
144153;MD;NOR;;01/02/2008;30/01/2009
144154;MD;NOR;;01/02/2007;31/01/2008
144155;MD;NOR;;02/01/2006;31/01/2007
144185;MD;NOR;;01/01/2008;30/12/2008
144186;MD;NOR;;02/01/2007;31/12/2007
144338;MD;NOR;;01/07/2008;01/07/2009
144339;MD;NOR;;02/07/2007;30/06/2008
144340;MD;NOR;;01/07/2006;30/06/2007
144617;MD;NOR;;01/04/2008;30/03/2009
144618;MD;NOR;;02/04/2007;31/03/2008
144619;MD;NOR;;01/04/2006;31/03/2007
144737;MD;NOR;;01/01/2008;31/12/2008
144738;MD;NOR;;02/01/2007;31/12/2007
144964;DR;NOR;VAC;06/08/2008;22/08/2008
144964;MD;NOR;;01/01/2008;05/08/2008
144964;MD;NOR;;23/08/2008;30/12/2008
144965;MD;NOR;;02/01/2007;31/12/2007
145122;MD;NOR;;14/05/2008;17/07/2008
145122;MD;NOR;;29/07/2008;20/05/2009
145122;DI;;VAC;18/07/2008;28/07/2008
145123;MD;NOR;;11/05/2007;11/07/2007
145123;MD;NOR;;27/07/2007;13/05/2008
145123;DI;NOR;;12/07/2007;26/07/2007
145124;MD;NOR;;11/05/2006;12/07/2006
145124;MD;NOR;;28/07/2006;10/05/2007
145124;DI;NOR;;13/07/2006;27/07/2006
145200;DR;NOR;VAC;04/09/2009;14/09/2009
145200;DR;NOR;VAC;16/04/2009;21/04/2009
145200;DR;NOR;VAC;17/08/2009;27/08/2009
145200;MD;NOR;;22/04/2009;16/08/2009
145200;MD;NOR;;28/08/2009;03/09/2009
145200;MD;NOR;;15/09/2009;01/10/2009
145200;MD;NOR;;01/10/2008;15/04/2009
145201;MD;NOR;;30/09/2007;11/01/2008
145201;MD;NOR;;19/01/2008;13/06/2008
145201;MD;NOR;;28/06/2008;26/08/2008
145201;DR;NOR;OTH;27/08/2008;03/09/2008
145201;DR;NOR;OTH;12/01/2008;18/01/2008
145201;DR;NOR;VAC;14/06/2008;27/06/2008
145201;MD;NOR;;04/09/2008;30/09/2008
145202;MD;NOR;;02/10/2006;12/01/2007
145202;MD;NOR;;20/01/2007;28/05/2007
145202;MD;NOR;;30/06/2007;06/09/2007
145202;MD;NOR;;18/09/2007;29/09/2007
145202;DR;NOR;;13/01/2007;19/01/2007
145202;DR;NOR;;29/05/2007;29/06/2007
145202;DR;NOR;;07/09/2007;17/09/2007
145646;MD;NOR;;01/01/2008;30/12/2008
145647;MD;NOR;;02/01/2007;31/12/2007
146721;MD;NOR;;01/01/2008;30/12/2008
146722;MD;NOR;;02/01/2007;31/12/2007
146851;MD;NOR;;01/01/2008;31/12/2008
146852;MD;NOR;;02/01/2007;31/12/2007
147738;MD;NOR;;01/01/2008;30/12/2008
147739;MD;NOR;;02/01/2007;31/12/2007
148284;MD;NOR;;01/01/2008;30/12/2008
148285;MD;NOR;;02/01/2007;31/12/2007
148397;MD;NOR;;27/07/2008;29/07/2009
148398;MD;NOR;;02/07/2007;14/10/2007
148398;MD;NOR;;10/11/2007;26/07/2008
148398;DI;;VAC;15/10/2007;09/11/2007
148399;MD;NOR;;01/07/2006;30/06/2007
148440;MD;NOR;;01/01/2008;30/12/2008
148441;MD;NOR;;02/01/2007;31/12/2007
148628;DR;NOR;OTH;27/05/2008;31/05/2008
148628;DR;NOR;VAC;29/09/2008;03/10/2008
148628;DR;NOR;OTH;06/06/2008;30/06/2008
148628;DR;NOR;VAC;17/03/2008;21/03/2008
148628;MD;NOR;;01/07/2008;28/09/2008
148628;MD;NOR;;04/10/2008;30/12/2008
148628;MD;NOR;;01/01/2008;16/03/2008
148628;MD;NOR;;22/03/2008;26/05/2008
148628;MD;NOR;;01/06/2008;05/06/2008
148629;DR;NOR;;30/05/2007;27/06/2007
148629;MD;NOR;;02/01/2007;29/05/2007
148629;MD;NOR;;28/06/2007;30/09/2007
148629;MD;NOR;;05/10/2007;31/12/2007
148629;DR;NOR;VAC;01/10/2007;04/10/2007
148877;DR;NOR;VAC;08/07/2008;19/07/2008
148877;MD;NOR;ACH;22/12/2008;09/01/2009
148877;DR;NOR;OTH;05/05/2008;07/05/2008
148877;MD;NOR;;01/01/2008;04/04/2008
148877;MD;NOR;ACH;05/04/2008;04/05/2008
148877;MD;NOR;ACH;08/05/2008;07/07/2008
148877;MD;NOR;ACH;20/07/2008;11/12/2008
148877;DI;;VAC;12/12/2008;21/12/2008
148878;MD;NOR;;02/01/2007;31/12/2007
149354;MD;NOR;;01/10/2008;01/10/2009
149355;MD;NOR;;30/09/2007;30/09/2008
149356;MD;NOR;;02/10/2006;29/09/2007
149445;MD;NOR;;01/01/2008;09/05/2008
149445;MD;NOR;;17/05/2008;22/08/2008
149445;MD;NOR;;30/08/2008;30/12/2008
149445;DR;NOR;OTH;23/08/2008;29/08/2008
149445;DR;NOR;OTH;10/05/2008;16/05/2008
149446;MD;NOR;;02/01/2007;13/05/2007
149446;MD;NOR;;20/05/2007;19/08/2007
149446;MD;NOR;;25/08/2007;31/12/2007
149446;DR;NOR;;14/05/2007;19/05/2007
149446;DR;NOR;;20/08/2007;24/08/2007
150246;MD;NOR;;01/01/2008;30/12/2008
150247;MD;NOR;;02/01/2007;31/12/2007
150629;MD;NOR;;01/04/2008;30/03/2009
150630;MD;NOR;;31/03/2007;31/03/2008
150631;MD;NOR;;31/03/2006;30/03/2007
150911;MD;NOR;;02/04/2008;31/03/2009
150912;MD;NOR;;31/03/2007;01/04/2008
150913;MD;NOR;;31/03/2006;30/03/2007
151371;DR;NOR;VAC;21/06/2008;05/07/2008
151371;MD;NOR;;01/01/2008;20/06/2008
151371;MD;NOR;;06/07/2008;19/09/2008
151371;MD;NOR;;02/10/2008;30/12/2008
151371;DR;NOR;VAC;20/09/2008;01/10/2008
151372;DR;NOR;;13/07/2007;27/07/2007
151372;MD;NOR;;02/01/2007;12/07/2007
151372;MD;NOR;;28/07/2007;31/12/2007
151955;MD;NOR;;01/07/2008;01/07/2009
151956;MD;NOR;;02/07/2007;30/06/2008
151957;MD;NOR;;01/07/2006;30/06/2007
152390;MD;NOR;;01/01/2008;30/12/2008
152391;MD;NOR;;02/01/2007;31/12/2007
152984;MD;NOR;;01/01/2008;30/06/2008
152985;MD;NOR;;02/07/2007;31/12/2007
152986;MD;NOR;;02/01/2007;30/06/2007
153078;MD;NOR;;01/01/2008;30/12/2008
153079;MD;NOR;;02/01/2007;31/12/2007
153100;MD;NOR;;01/01/2008;30/06/2008
153101;MD;NOR;;02/07/2007;31/12/2007
153102;MD;NOR;;02/01/2007;30/06/2007
153572;MD;NOR;;10/02/2008;21/02/2008
153573;MD;NOR;;10/02/2007;09/02/2008
153574;MD;NOR;;06/11/2006;05/02/2007
153716;MD;NOR;;01/01/2008;30/12/2008
153717;MD;NOR;;02/01/2007;31/12/2007
154992;MD;NOR;;01/01/2008;31/12/2008
154993;MD;NOR;;02/01/2007;31/12/2007
154999;MD;NOR;;01/04/2008;29/09/2008
155000;MD;NOR;;30/09/2007;31/03/2008
155001;MD;NOR;;02/04/2007;06/05/2007
155001;MD;NOR;;13/05/2007;09/09/2007
155001;MD;NOR;;15/09/2007;29/09/2007
155001;DI;NOR;;07/05/2007;12/05/2007
155001;DI;NOR;;10/09/2007;14/09/2007
155002;MD;NOR;;02/10/2006;31/03/2007
155181;MD;NOR;;01/01/2008;30/12/2008
155182;MD;NOR;;02/01/2007;31/12/2007
156101;MD;NOR;;01/01/2008;30/12/2008
156102;MD;NOR;;02/01/2007;31/12/2007
156215;MD;NOR;;01/01/2008;31/03/2008
156216;MD;NOR;;30/09/2007;31/12/2007
156217;MD;NOR;;02/07/2007;29/09/2007
156218;MD;NOR;;02/04/2007;30/06/2007
156219;MD;NOR;;02/01/2007;31/03/2007
156329;MD;NOR;;01/01/2008;30/12/2008
156330;MD;NOR;;02/01/2007;31/12/2007
156795;MD;NOR;;01/01/2008;30/12/2008
156796;MD;NOR;;02/01/2007;31/12/2007
157162;MD;NOR;;01/04/2008;30/03/2009
157163;MD;NOR;;02/04/2007;31/03/2008
157164;MD;NOR;;01/04/2006;31/03/2007
157215;MD;NOR;;01/01/2008;31/03/2008
157216;MD;NOR;;30/09/2007;31/12/2007
157217;MD;NOR;;02/07/2007;29/09/2007
157218;MD;NOR;;02/04/2007;30/06/2007
157219;MD;NOR;;02/01/2007;31/03/2007
157599;MD;NOR;;01/01/2008;30/12/2008
157600;MD;NOR;;02/01/2007;31/12/2007
158747;MD;NOR;ACH;01/07/2008;02/07/2009
158748;MD;NOR;;02/07/2007;14/02/2008
158748;MD;NOR;ACH;15/02/2008;30/06/2008
158749;MD;NOR;;01/07/2006;30/06/2007
159141;MD;NOR;;01/01/2008;02/01/2009
159142;MD;NOR;;02/01/2007;31/12/2007
159323;MD;NOR;;01/07/2008;01/07/2009
159324;MD;NOR;;02/07/2007;30/06/2008
159325;MD;NOR;;01/07/2006;29/10/2006
159325;DR;NOR;;30/10/2006;04/11/2006
159325;MD;NOR;;05/11/2006;30/06/2007
159514;MD;NOR;;01/01/2008;30/06/2008
159515;MD;NOR;;02/07/2007;31/12/2007
159516;MD;NOR;;02/01/2007;30/06/2007
159538;MD;NOR;;04/10/2008;05/10/2009
159539;DR;NOR;;04/09/2007;08/09/2007
159539;MD;NOR;;09/09/2007;03/10/2008
159540;MD;NOR;;04/06/2007;02/09/2007
159540;DR;NOR;;03/09/2007;03/09/2007
159541;MD;NOR;;26/02/2007;29/05/2007
159883;MD;NOR;;01/01/2008;30/12/2008
159884;MD;NOR;;02/01/2007;31/12/2007
159977;MD;NOR;;01/01/2008;30/12/2008
159978;MD;NOR;;02/01/2007;31/12/2007
160040;MD;NOR;;01/04/2008;30/03/2009
160041;MD;NOR;;02/04/2007;31/03/2008
160042;MD;NOR;;01/04/2006;31/03/2007
160726;MD;NOR;;19/09/2008;10/03/2009
160726;MD;NOR;;24/03/2009;02/10/2009
160726;DI;;VAC;11/03/2009;23/03/2009
160727;MD;NOR;;19/09/2007;18/09/2008
160728;MD;NOR;;19/09/2006;18/09/2007
160741;MD;NOR;;01/01/2008;30/12/2008
160742;MD;NOR;;02/01/2007;31/12/2007
160884;MD;NOR;;25/10/2007;23/11/2007
160885;MD;NOR;;25/09/2007;24/10/2007
160886;MD;NOR;;24/08/2007;24/09/2007
160887;MD;NOR;;24/07/2007;23/08/2007
160888;MD;NOR;;25/06/2007;23/07/2007
160889;MD;NOR;;24/05/2007;23/06/2007
160890;MD;NOR;;24/04/2007;23/05/2007
160891;MD;NOR;;24/03/2007;23/04/2007
160892;MD;NOR;;24/02/2007;23/03/2007
160893;MD;NOR;;24/01/2007;23/02/2007
160894;MD;NOR;;26/12/2006;23/01/2007
160904;MD;NOR;;01/01/2008;30/12/2008
160905;MD;NOR;;02/01/2007;31/12/2007
160948;MD;NOR;;01/01/2008;30/12/2008
160949;MD;NOR;;02/01/2007;31/12/2007
161078;MD;NOR;;01/01/2008;30/12/2008
161079;MD;NOR;;02/01/2007;31/12/2007
161311;MD;NOR;;01/04/2008;29/09/2008
161312;MD;NOR;;30/09/2007;31/03/2008
161313;MD;NOR;;02/04/2007;29/09/2007
161314;MD;NOR;;02/10/2006;31/03/2007
161419;MD;NOR;;01/04/2008;29/09/2008
161420;MD;NOR;;30/09/2007;31/03/2008
161421;MD;NOR;;02/04/2007;29/09/2007
161422;MD;NOR;;02/10/2006;31/03/2007
162164;MD;NOR;;01/01/2008;30/12/2008
162165;MD;NOR;;02/01/2007;31/12/2007
162453;DR;NOR;OTH;12/08/2008;18/08/2008
162453;MD;NOR;;01/01/2008;11/08/2008
162453;MD;NOR;;19/08/2008;30/12/2008
162454;MD;NOR;;02/01/2007;31/12/2007
163010;MD;NOR;;01/01/2008;30/12/2008
163011;MD;NOR;;02/01/2007;31/12/2007
163387;MD;NOR;;01/01/2008;30/12/2008
163388;MD;NOR;;02/01/2007;31/12/2007
163878;MD;NOR;;01/01/2008;30/12/2008
163879;MD;NOR;;11/08/2007;31/12/2007
163879;MD;NOR;ACH;02/01/2007;10/08/2007
164067;MD;NOR;;01/01/2008;30/12/2008
164068;MD;NOR;;02/01/2007;31/12/2007
164276;MD;NOR;;30/10/2007;27/10/2008
164277;MD;NOR;;30/10/2006;29/10/2007
164357;MD;NOR;;17/06/2008;27/06/2008
164358;MD;NOR;;18/06/2007;16/06/2008
164359;MD;NOR;;17/06/2006;16/06/2007
164452;MD;NOR;;01/07/2008;01/07/2009
164453;MD;NOR;;02/07/2007;30/06/2008
164454;MD;NOR;ACH;01/07/2006;16/01/2007
164454;MD;NOR;;17/01/2007;30/06/2007
164548;MD;NOR;;10/01/2008;08/01/2009
