SubscriptionID	CustomerID	ProductID	Pattern		StartDate	EndDate	NbrNewspapers	NbrStart	RenewalDate	PaymentType	PaymentStatus	PaymentDate	FormulaID	GrossFormulaPrice	NetFormulaPrice	NetNewspaperPrice	ProductDiscount	FormulaDiscount	TotalDiscount	TotalPrice	TotalCredit
1110265	229704	8	1111110		10/06/2010	8/07/2010	25	25	22/06/2010	DD	Paid	2/06/2010	9465	23.6	23.6	0.944	0	0	0	23.6	0
1110401	810810	6	1111110		17/06/2010	15/07/2010	25	10	29/06/2010	DD	Paid	2/06/2010	9417	27	27	1.08	0	0	0	27	0
1110441	501783	6	1111110		17/06/2010	15/07/2010	25	10	29/06/2010	DD	Paid	2/06/2010	9417	27	27	1.08	0	0	0	27	0
1110630	1150113	8	1111110		20/06/2010	19/07/2010	25	25	24/06/2010	BT	Paid	10/06/2010	9465	23.6	23.6	0.944	0	0	0	23.6	0
1110645	655839	2	1111110		30/06/2010	28/06/2011	304	10	BT	Paid	8/06/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1110734	655140	1	1111110		1/07/2010	3/08/2011	304	10	BT	Paid	1/07/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1110863	945312	8	1111110		30/06/2010	28/06/2011	304	10	BT	Paid	21/06/2010	13/12/1923	267	267	0.878289	0	0	0	267	0	
1110924	117617	8	1111110		1/07/2010	29/06/2011	304	10	BT	Paid	9/06/2010	6/02/1924	267	267	0.878289	0	0	0	267	0	
1111067	211717	8	1111110		30/06/2010	28/06/2011	304	10	BT	Paid	23/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1111111	598471	8	1111110		1/07/2010	29/06/2011	304	10	BT	Paid	14/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1111153	32077	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	16/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1111183	23615	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	23/06/2010	24/08/1923	267	267	0.439145	133.5	0	133.5	133.5	0	
1111205	497540	3	1111110		9/07/2010	23/07/2011	304	10	BT	Paid	24/06/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1111228	17858	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	2/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1111235	42756	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	15/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1111339	107572	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	24/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1111359	78329	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	15/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1111404	108085	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	16/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1111513	177187	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	16/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1111518	91169	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	17/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1111530	226149	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	14/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1111574	108586	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	5/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1111708	679238	6	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	28/06/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1111718	92958	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	1/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1111956	676669	6	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	16/06/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1112010	110419	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	30/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1112040	661198	6	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	14/06/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1112106	675359	6	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	29/06/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1112150	116805	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	29/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1112184	113311	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	11/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1112218	85969	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	29/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1112294	84735	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	29/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1112340	84228	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	2/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
111236	95332	8	1111110		1/01/2008	30/06/2008	152	10	2/06/2008	BT	Paid	21/12/2007	870	138	138	0.907895	0	0	0	138	0
111237	95332	8	1111110		2/07/2007	31/12/2007	153	25	1/12/2007	BT	Paid	27/06/2007	869	127	127	0.830065	0	0	0	127	0
111238	95332	8	1111110		2/01/2007	30/06/2007	151	25	BT	Paid	28/12/2006	18/05/1902	127	127	0.84106	0	0	0	127	0	
1112460	97232	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	30/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1112570	97868	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	18/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1112660	122510	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	2/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1113281	106415	8	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	22/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1113309	130702	8	1111110		2/07/2010	1/07/2011	304	10	BT	Paid	14/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1113502	647021	2	1111110		2/07/2010	30/06/2011	304	10	BT	Paid	8/07/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1113546	131191	8	1111110		2/07/2010	13/01/2011	152	10	14/12/2010	BT	Paid	28/06/2010	8636	148	148	0.973684	0	0	0	148	0
1113574	95332	8	1111110		2/07/2010	30/12/2010	152	10	27/11/2010	BT	Paid	25/06/2010	8636	148	148	0.973684	0	0	0	148	0
1113644	95055	8	1111110		2/07/2010	18/08/2010	152	10	BT	Not	Paid	8636	148	148	0.973684	0	0	0	0	0	
1113656	96876	8	1111110		2/07/2010	30/12/2010	152	10	27/11/2010	BT	Paid	2/07/2010	8636	148	148	0.973684	0	0	0	148	0
1113657	97068	8	1111110		2/07/2010	31/12/2010	152	10	27/11/2010	BT	Paid	15/07/2010	8636	148	148	0.973684	0	0	0	148	0
1113820	807778	8	1111110		2/07/2010	30/12/2010	152	10	27/11/2010	BT	Paid	18/06/2010	8636	148	148	0.973684	0	0	0	148	0
1114038	110374	8	1111110		2/07/2010	30/12/2010	152	10	27/11/2010	BT	Paid	22/06/2010	8636	148	148	0.973684	0	0	0	148	0
1114046	108501	8	1111110		2/07/2010	30/12/2010	152	10	27/11/2010	BT	Paid	11/06/2010	8636	148	148	0.973684	0	0	0	148	0
1114169	19825	8	1111110		2/07/2010	30/12/2010	152	10	27/11/2010	BT	Paid	6/07/2010	8636	148	148	0.973684	0	0	0	148	0
1114288	105872	8	1111110		2/07/2010	2/07/2010	152	10	BT	Not	Paid	8636									
1114530	74923	8	1111110		2/07/2010	30/12/2010	152	10	27/11/2010	BT	Paid	17/06/2010	8636	148	148	0.973684	0	0	0	148	0
1114721	88698	8	1111110		2/07/2010	30/12/2010	152	10	27/11/2010	BT	Paid	25/06/2010	8636	148	148	0.973684	0	0	0	148	0
1114846	123194	8	1111110		2/07/2010	30/12/2010	152	10	27/11/2010	BT	Paid	29/06/2010	8636	148	148	0.973684	0	0	0	148	0
1114950	126934	8	1111110		2/07/2010	31/12/2010	152	10	27/11/2010	BT	Paid	5/07/2010	8636	148	148	0.973684	0	0	0	148	0
1115166	894157	7	1111110		2/07/2010	30/12/2010	152	10	27/11/2010	BT	Paid	10/06/2010	8642	148	148	0.973684	0	0	0	148	0
1115340	74964	8	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	6/07/2010	8635	79	79	1.039.474	0	0	0	79	0
1115430	73317	8	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	21/06/2010	8635	79	79	1.039.474	0	0	0	79	0
1115544	39963	8	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	17/06/2010	8635	79	79	1.039.474	0	0	0	79	0
1115556	78387	8	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	2/07/2010	8635	79	79	1.039.474	0	0	0	79	0
1115667	173448	8	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	16/06/2010	8635	79	79	1.039.474	0	0	0	79	0
1115795	90473	8	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	30/06/2010	8635	79	79	1.039.474	0	0	0	79	0
1115897	84195	8	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	28/06/2010	8635	79	79	1.039.474	0	0	0	79	0
1115944	251044	8	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	30/06/2010	8635	79	79	1.039.474	0	0	0	79	0
1116106	91861	8	1111110		2/07/2010	30/09/2010	76	10	31/08/2010	BT	Paid	1/07/2010	8635	79	79	1.039.474	0	0	0	79	0
1116260	95859	8	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	16/06/2010	8635	79	79	1.039.474	0	0	0	79	0
1116408	667493	3	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	30/06/2010	8644	79	79	1.039.474	0	0	0	79	0
1116463	96868	8	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	24/06/2010	8635	79	79	1.039.474	0	0	0	79	0
1116498	1130848	1	1111110		2/07/2010	2/07/2010	76	10	BT	Not	Paid	8644									
1116537	307316	2	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	1/07/2010	8644	79	79	1.039.474	0	0	0	79	0
1116654	124958	8	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	9/07/2010	8746	79	79	1.039.474	0	0	0	79	0
1117821	125526	8	1111110		2/07/2010	29/09/2010	76	10	30/08/2010	BT	Paid	18/06/2010	8635	79	79	1.039.474	0	0	0	79	0
1117837	1165296	6	1111110		10/06/2010	8/10/2010	82	25	8/09/2010	BT	Paid	3/08/2010	9585	85.236.868	79	0.963415	0	6.236.868	6.236.868	79	0
1117853	1162375	6	1111110		3/06/2010	18/09/2010	82	25	2/09/2010	BT	Paid	8/06/2010	9585	85.236.868	79	0.963415	0	6.236.868	6.236.868	79	0
1117956	769827	8	1111110		3/06/2010	14/06/2010	82	25	BT	Not	Paid	9096	85.236.842	79	0.963415	0	6.236.842	6.236.842	0	0	
1117968	1165819	8	1111110		13/06/2010	1/10/2010	82	10	1/09/2010	BT	Paid	8/07/2010	9120	85.236.842	79	0.963415	0	6.236.842	6.236.842	79	0
1118047	505171	8	1111110		18/06/2010	16/07/2010	25	25	30/06/2010	DD	Paid	2/06/2010	9465	23.6	23.6	0.944	0	0	0	23.6	0
1118068	127786	8	1111110		18/06/2010	16/07/2010	25	10	30/06/2010	DD	Paid	2/06/2010	8638	27	27	1.08	0	0	0	27	0
1118112	221564	8	1111110		18/06/2010	16/07/2010	25	10	30/06/2010	DD	Paid	2/06/2010	8638	27	27	1.08	0	0	0	27	0
1118140	269080	8	1111110		18/06/2010	20/07/2010	25	25	30/06/2010	DD	Paid	2/06/2010	9465	23.6	23.6	0.944	0	0	0	32.28	0
1118144	769361	3	1111110		18/06/2010	16/07/2010	25	25	30/06/2010	DD	Paid	2/06/2010	9466	23.6	23.6	0.944	0	0	0	23.6	0
1118225	126446	8	1111110		3/07/2010	1/07/2011	304	10	BT	Paid	21/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1118229	142873	8	1111110		3/07/2010	20/07/2011	304	10	BT	Paid	23/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1118278	107194	8	1111110		3/07/2010	1/07/2011	304	10	BT	Paid	23/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1118336	68364	8	1111110		3/07/2010	2/07/2011	304	10	BT	Paid	16/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
111835	95665	8	1111110		1/01/2008	14/03/2009	304	10	19/01/2009	BT	Paid	24/12/2007	875	249	249	0.745362	0	0	0	226.59	-22.41
111836	95665	8	1111110		2/01/2007	31/12/2007	304	25	1/12/2007	BT	Paid	26/12/2006	874	235	235	0.773026	0	0	0	235	0
1118390	60683	8	1111110		3/07/2010	1/07/2011	304	10	BT	Paid	30/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1118391	63039	8	1111110		3/07/2010	1/07/2011	304	10	BT	Paid	18/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1118424	922834	2	1111110		3/07/2010	13/07/2011	304	10	BT	Paid	14/06/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1118538	78097	8	1111110		3/07/2010	1/07/2011	304	10	BT	Paid	23/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1118601	87973	8	1111110		3/07/2010	1/07/2011	304	10	BT	Paid	11/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1118681	111817	8	1111110		28/07/2010	26/07/2011	304	10	12/10/2010	BT	Paid	17/06/2010	8637	267	267	0.878289	0	0	0	267	0
1118709	89721	8	1111110		3/07/2010	31/12/2010	152	10	27/11/2010	BT	Paid	5/07/2010	8636	148	148	0.973684	0	0	0	148	0
1118716	111185	8	1111110		3/07/2010	1/07/2011	304	10	BT	Paid	11/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1118844	55087	8	1111110		3/07/2010	31/12/2010	152	10	27/11/2010	BT	Paid	17/06/2010	8636	148	148	0.973684	0	0	0	148	0
1118979	76254	8	1111110		3/07/2010	31/12/2010	152	10	27/11/2010	BT	Paid	23/06/2010	8636	148	148	0.973684	0	0	0	148	0
1118981	109402	8	1111110		3/07/2010	3/07/2010	152	10	BT	Not	Paid	8636									
1119074	82729	8	1111110		3/07/2010	31/12/2010	152	10	27/11/2010	BT	Paid	23/06/2010	8636	148	148	0.973684	0	0	0	148	0
1119261	755594	3	1111110		3/07/2010	30/09/2010	76	10	31/08/2010	BT	Paid	7/07/2010	8644	79	79	1.039.474	0	0	0	79	0
1119293	928227	5	1111110		9/07/2010	20/07/2010	76	10	7/01/2011	BT	Not	Paid	8644	79	79	1.039.474	0	0	0	0	0
1119708	137671	8	1111110		3/07/2010	30/09/2010	76	10	31/08/2010	BT	Paid	12/07/2010	8635	79	79	1.039.474	0	0	0	79	0
1119709	137806	8	1111110		3/07/2010	30/09/2010	76	10	31/08/2010	BT	Paid	5/07/2010	8635	79	79	1.039.474	0	0	0	79	0
1119811	766939	8	1111110		3/07/2010	28/10/2010	100	25	28/09/2010	BT	Paid	18/06/2010	11261	1.039.474	79	0.79	0	249.474	249.474	79	0
1119859	882205	8	1111110		3/07/2010	30/09/2010	76	10	31/08/2010	BT	Paid	15/06/2010	8552	79	79	1.039.474	0	0	0	79	0
1119885	82701	8	1111110		3/07/2010	30/09/2010	76	10	31/08/2010	BT	Paid	21/06/2010	8635	79	79	1.039.474	0	0	0	79	0
1121068	612284	3	1111110		4/07/2010	23/07/2011	304	10	BT	Paid	16/06/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1121145	1020659	2	1111110		7/08/2010	5/08/2011	304	10	BT	Paid	14/06/2010	16/05/1924	267	267	0.878289	0	0	0	267	0	
1121169	634825	8	1111110		13/07/2010	11/07/2011	304	10	BT	Paid	23/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1121217	262543	8	1111110		4/07/2010	4/07/2010	304	10	BT	Not	Paid	8637									
1121329	87169	8	1111110		4/07/2010	2/07/2011	304	10	BT	Paid	17/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1121330	1105350	8	0000010		4/07/2010	18/09/2010	52	4	4/10/2010	BT	Not	Paid	1505	57.2	57.2	1.1	0	0	0	0	0
1121535	780476	7	0000010		25/07/2010	23/10/2010	13	4	23/09/2010	BT	Paid	16/06/2010	1930	14.3	14.3	1.1	0	0	0	14.3	0
1121553	110863	8	1111110		4/07/2010	1/10/2010	76	10	1/09/2010	BT	Paid	6/07/2010	8635	79	79	1.039.474	0	0	0	79	0
1121629	787204	8	1111110		4/07/2010	1/10/2010	76	10	1/09/2010	BT	Paid	24/06/2010	8552	79	79	1.039.474	0	0	0	79	0
1121681	786704	8	1111110		4/07/2010	21/10/2010	76	10	21/09/2010	BT	Paid	17/06/2010	8635	79	79	1.039.474	0	0	0	79	0
112190	95859	8	1111110		1/01/2008	31/03/2008	76	10	3/03/2008	BT	Paid	14/12/2007	865	74	74	0.973684	0	0	0	74	0
112191	95859	8	1111110		30/09/2007	31/12/2007	77	25	1/12/2007	BT	Paid	18/09/2007	864	68	68	0.883117	0	0	0	68	0
112192	95859	8	1111110		2/07/2007	29/09/2007	76	25	BT	Paid	19/06/2007	13/05/1902	68	68	0.894737	0	0	0	68	0	
112193	95859	8	1111110		2/04/2007	30/06/2007	74	25	BT	Paid	8/03/2007	13/05/1902	68	68	0.918919	0	0	0	68	0	
112194	95859	8	1111110		2/01/2007	31/03/2007	77	25	BT	Paid	22/12/2006	13/05/1902	68	68	0.883117	0	0	0	68	0	
1122011	648674	3	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1122053	670078	7	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/08/2010	9417	27	27	1.08	0	0	0	27	0
1122192	654114	7	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1122256	661019	7	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1122302	665352	7	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1122413	672911	1	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1122459	686132	2	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1122736	1148661	8	1111110		6/06/2010	23/07/2011	329	25	BT	Paid	24/06/2010	14/10/1925	288.957.237	267	0.81155	0	21.957.237	21.957.237	267	0	
1122805	674645	6	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1122831	661893	6	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1123058	665388	2	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1123090	648359	1	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1123225	669049	3	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1123280	646636	2	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1123310	663938	2	1111110		20/06/2010	19/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1123327	135741	8	1111110		26/10/2010	25/11/2010	25	25	26/10/2010	BT	Paid	5/10/2010	11910	27	15	0.6	0	12	12	15	0
1123437	1105213	2	0000010		12/06/2010	2/07/2011	52	4	BT	Paid	22/06/2010	17/04/1905	57.2	57.2	1.1	0	0	0	57.2	0	
1123604	147881	8	1111110		7/07/2010	18/07/2011	304	10	BT	Paid	12/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1123661	821499	1	1111110		7/07/2010	18/07/2011	304	10	BT	Paid	25/06/2010	16/05/1924	267	267	0.878289	0	0	0	267	0	
1123746	817242	8	1111110		7/07/2010	5/07/2011	304	10	BT	Paid	6/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1123762	190757	8	1111110		8/07/2010	19/07/2010	304	10	BT	Not	Paid	8803	267	267	0.878289	0	0	0	0	0	
1123788	996984	8	1111110		6/07/2010	4/07/2011	304	10	BT	Paid	6/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1123892	616310	8	1111110		7/07/2010	5/07/2011	304	10	BT	Paid	5/07/2010	13/12/1923	267	267	0.878289	0	0	0	267	0	
1124422	99534	8	1111110		6/07/2010	6/07/2010	152	10	BT	Not	Paid	9095									
1124451	75197	8	1111110		6/07/2010	13/01/2011	152	10	6/12/2010	BT	Paid	7/07/2010	8738	148	148	0.973684	0	0	0	162.88	0
1124514	246132	8	1111110		6/07/2010	16/07/2010	152	10	BT	Not	Paid	10077	148	104	0.684211	0	44	44	0	0	
1124532	737724	1	1111110		8/07/2010	5/10/2010	76	10	6/09/2010	BT	Paid	21/06/2010	8644	79	79	1.039.474	0	0	0	79	0
1124565	960598	3	1111110		7/07/2010	17/07/2010	152	10	BT	Not	Paid	9179	148	148	0.973684	0	0	0	0	-0.22	
1124589	957166	8	1111110		8/07/2010	5/10/2010	76	10	6/09/2010	BT	Paid	2/07/2010	8635	79	79	1.039.474	0	0	0	79	0
1124751	78956	8	1111110		6/07/2010	2/10/2010	76	10	2/09/2010	BT	Paid	24/06/2010	8989	79	79	1.039.474	0	0	0	79	0
1124900	817424	3	1111110		7/07/2010	4/10/2010	76	10	6/09/2010	BT	Paid	23/06/2010	9145	79	79	1.039.474	0	0	0	79	0
1124963	94154	8	1111110		7/07/2010	4/10/2010	76	10	6/09/2010	BT	Paid	23/06/2010	9097	79	79	1.039.474	0	0	0	79	0
1125144	46908	8	1111110		8/07/2010	5/10/2010	76	10	6/09/2010	BT	Paid	2/07/2010	8736	79	79	1.039.474	0	0	0	79	0
1125435	659999	2	1111110		22/06/2010	20/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1125451	658697	6	1111110		22/06/2010	20/07/2010	25	10	5/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1125458	110883	8	1111110		22/06/2010	20/07/2010	25	25	5/07/2010	DD	Paid	9/06/2010	9465	23.6	23.6	0.944	0	0	0	23.6	0
1125685	688847	1	1111110		24/06/2010	23/07/2010	25	10	7/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
112571	96045	8	1111110		1/01/2008	13/01/2009	304	10	15/12/2008	BT	Paid	27/12/2007	875	249	249	0.803816	0	0	0	244.36	-4.64
1125717	688633	7	1111110		24/06/2010	23/07/2010	25	10	7/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
112572	96045	8	1111110		2/01/2007	31/12/2007	304	25	1/12/2007	BT	Paid	15/12/2006	874	235	235	0.758158	0	0	0	230.48	-4.52
1125745	931682	2	1111110		23/06/2010	22/07/2010	25	25	6/07/2010	DD	Paid	9/06/2010	5389	22.9	22.9	0.916	0	0	0	22.9	0
1125812	662547	1	1111110		23/06/2010	22/07/2010	25	10	6/07/2010	DD	Paid	9/06/2010	9417	27	27	1.08	0	0	0	27	0
1125821	29272	7	1111110		24/06/2010	23/07/2010	25	25	7/07/2010	DD	Paid	9/06/2010	5389	22.9	22.9	0.916	0	0	0	22.9	0
1125834	3464	8	1111110		9/07/2010	7/07/2011	304	10	BT	Paid	18/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1125871	202798	6	1111110		9/07/2010	7/07/2011	304	10	BT	Paid	7/07/2010	13/08/1924	267	267	0.878289	0	0	0	267	0	
1125874	90119	8	1111110		9/07/2010	20/07/2011	304	10	BT	Paid	17/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1125943	222736	8	1111110		9/07/2010	7/07/2011	304	10	BT	Paid	22/06/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1125988	754208	8	1111110		9/07/2010	13/10/2010	82	10	13/09/2010	BT	Paid	5/07/2010	9247	85.236.842	79	0.963415	0	6.236.842	6.236.842	79	0
1125996	898106	8	1111110		9/07/2010	7/07/2011	304	10	BT	Paid	6/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1126019	1110654	8	1111110		9/07/2010	7/07/2011	304	10	BT	Paid	17/06/2010	2/06/1923	267	267	0.878289	0	0	0	267	0	
1126242	124883	8	1111110		9/07/2010	6/10/2010	76	10	6/09/2010	BT	Paid	1/07/2010	9353	79	79	1.039.474	0	0	0	79	0
1126482	143748	8	1111110		25/06/2010	28/07/2010	25	25	8/07/2010	DD	Paid	23/07/2010	9465	23.6	23.6	0.944	0	0	0	23.6	0
1126685	1125773	2	1111110		15/06/2010	23/12/2010	152	25	23/11/2010	BT	Paid	11/06/2010	8789	148	148	0.973684	0	0	0	148	0
1126830	302264	8	1111110		25/06/2010	2/08/2010	25	25	19/07/2010	DD	Paid	9/06/2010	9465	23.6	23.6	0.944	0	0	0	23.6	0
1127078	973456	1	1111110		10/07/2010	8/07/2011	304	10	BT	Paid	21/06/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
112712	96138	8	1111110		1/04/2008	30/03/2009	304	10	2/03/2009	BT	Paid	26/03/2008	875	249	249	0.819079	0	0	0	249	0
112713	96138	8	1111110		2/04/2007	31/03/2008	303	25	3/03/2008	BT	Paid	8/03/2007	874	235	235	0.775578	0	0	0	235	0
112714	96138	8	1111110		1/04/2006	31/03/2007	303	15	BT	Paid	13/03/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
112715	96140	8	1111110		1/01/2008	31/03/2008	76	25	17/03/2008	DD	Paid	19/12/2007	865	74	74	0.973684	0	0	0	74	0
112716	96140	8	1111110		30/09/2007	31/12/2007	77	25	17/12/2007	DD	Paid	13/09/2007	864	68	68	0.883117	0	0	0	68	0
112717	96140	8	1111110		2/07/2007	29/09/2007	76	25	DD	Paid	13/06/2007	13/05/1902	68	68	0.894737	0	0	0	68	0	
112718	96140	8	1111110		2/04/2007	30/06/2007	74	25	DD	Paid	14/03/2007	13/05/1902	68	68	0.918919	0	0	0	68	0	
112719	96140	8	1111110		2/01/2007	31/03/2007	77	25	DD	Paid	13/12/2006	13/05/1902	68	68	0.883117	0	0	0	68	0	
1127291	226392	8	1111110		10/07/2010	7/10/2010	76	10	7/09/2010	BT	Paid	2/07/2010	8737	79	79	1.039.474	0	0	0	79	0
1127465	74201	8	1111110		11/06/2010	14/06/2011	304	25	BT	Paid	15/07/2010	13/02/1925	267	267	0.878289	0	0	0	267	0	
1127536	105872	8	1111110		2/07/2010	30/07/2011	329	10	BT	Paid	25/06/2010	14/10/1925	288.957.237	267	0.81155	0	21.957.237	21.957.237	267	0	
1127768	29831	8	1111110		26/06/2010	26/07/2010	25	25	12/07/2010	DD	Paid	16/06/2010	9465	23.6	23.6	0.944	0	0	0	23.6	0
