SubscriptionID	CustomerID	ProductID	Pattern	StartDate	EndDate	NbrNewspapers	NbrStart	RenewalDate	PaymentType	PaymentStatus	PaymentDate	FormulaID	GrossFormulaPrice	NetFormulaPrice	NetNewspaperPrice	ProductDiscount	FormulaDiscount	TotalDiscount	TotalPrice	TotalCredit
1139777	593435	8	1111110	30/07/2010	28/07/2011	304	10	BT	Paid	15/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1139798	217494	8	1111110	30/07/2010	4/8/2011	304	10	BT	Paid	9/8/2010	2/6/1923	267	267	0.878289	0	0	0	267	0	
1139882	1026069	8	1111110	30/07/2010	27/10/2010	76	10	27/09/2010	BT	Paid	18/08/2010	9353	79	79	1.039.474	0	0	0	79	
114001	96781	8	1111110	1/1/2008	30/12/2008	304	10	21/11/2008	BT	Paid	2/1/2008	875	249	249	0.819079	0	0	0	249	
114002	96781	8	1111110	2/1/2007	31/12/2007	304	25	1/12/2007	BT	Paid	2/1/2007	874	235	235	0.773026	0	0	0	235	
1140184	501783	6	1111110	16/07/2010	14/08/2010	25	10	29/07/2010	DD	Paid	30/06/2010	9417	27	27	1.08	0	0	0	27	
1140355	810810	6	1111110	16/07/2010	14/08/2010	25	10	29/07/2010	DD	Paid	30/06/2010	9417	27	27	1.08	0	0	0	27	
1140543	652489	2	1111110	31/07/2010	7/9/2011	304	10	BT	Paid	9/7/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1140601	874287	8	1111110	31/07/2010	31/01/2011	152	10	3/1/2011	BT	Paid	13/08/2010	9095	148	148	0.973684	0	0	0	148	
1140632	36925	2	1111110	2/7/2010	30/08/2010	50	25	2/8/2010	BT	Paid	23/07/2010	11118	47.2	23.6	0.472	0	23.6	23.6	23.6	
1140694	823583	8	1111110	31/07/2010	29/07/2011	304	10	BT	Paid	9/8/2010	13/12/1923	267	267	0.878289	0	0	0	267	0	
1140727	861053	8	1111110	31/07/2010	27/10/2010	76	10	27/09/2010	BT	Paid	27/07/2010	8555	79	79	1.039.474	0	0	0	79	
1140783	1160721	3	1111110	7/7/2010	2/11/2010	100	25	4/10/2010	BT	Paid	14/07/2010	10954	1.039.474	79	0.79	0	249.474	249.474	79	
1140800	1161678	8	1111110	7/7/2010	2/11/2010	100	25	4/10/2010	BT	Paid	15/07/2010	10975	1.039.474	79	0.79	0	249.474	249.474	79	
1140820	1160890	3	1111110	7/7/2010	2/11/2010	100	25	4/10/2010	BT	Paid	19/07/2010	10954	1.039.474	79	0.79	0	249.474	249.474	79	
1140825	787120	8	1111110	14/10/2010	14/01/2011	76	25	15/12/2010	BT	Paid	30/06/2010	12440	79	40	0.526316	0	39	39	40	
1141011	269080	8	1111110	21/07/2010	19/08/2010	25	25	3/8/2010	DD	Paid	7/7/2010	9465	23.6	23.6	0.944	0	0	0	23.6	
1141031	769361	3	1111110	17/07/2010	16/08/2010	25	25	2/8/2010	DD	Paid	7/7/2010	9466	23.6	23.6	0.944	0	0	0	23.6	
1141053	127786	8	1111110	17/07/2010	16/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	8638	27	27	1.08	0	0	0	27	
1141054	221564	8	1111110	17/07/2010	17/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	8638	27	27	1.08	0	0	0	27	
1141056	505171	8	1111110	17/07/2010	16/08/2010	25	25	2/8/2010	DD	Paid	7/7/2010	9465	23.6	23.6	0.944	0	0	0	23.6	
1141080	144999	8	1111110	1/8/2010	30/07/2011	304	10	BT	Paid	2/8/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1141089	1110356	5	1111110	1/8/2010	26/08/2011	304	10	BT	Paid	23/07/2010	26/08/1923	267	267	0.878289	0	0	0	267	0	
1141097	1105537	1	1111110	2/7/2010	30/06/2011	304	25	BT	Paid	13/07/2010	25/08/1926	267	198	0.651316	0	69	69	198	0	
1141151	503367	1	1111110	14/08/2010	12/8/2011	304	10	BT	Paid	3/8/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1141181	148561	8	1111110	1/8/2010	30/07/2011	304	10	BT	Paid	29/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1141198	254936	8	1111110	1/8/2010	19/09/2011	304	10	BT	Paid	20/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1141214	476717	8	10	1/8/2010	13/08/2011	52	4	BT	Paid	14/07/2010	13/02/1904	57.2	57.2	1.1	0	0	0	57.2	0	
1141366	180337	8	1111110	1/8/2010	12/2/2011	152	10	13/01/2011	BT	Paid	30/07/2010	8636	148	148	0.973684	0	0	0	148	
1141374	278235	5	1111110	29/07/2010	2/11/2010	76	10	18/10/2010	DD	Paid	7/7/2010	8644	79	79	1.039.474	0	0	0	79	
1141422	789276	6	1111110	1/8/2010	30/07/2011	304	10	BT	Paid	30/07/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1141467	924560	2	1111110	1/8/2010	28/10/2010	76	10	28/09/2010	BT	Paid	13/07/2010	8995	79	79	1.039.474	0	0	0	79	
114153	96868	8	1111110	1/1/2008	31/03/2008	76	10	3/3/2008	BT	Paid	31/12/2007	865	74	74	0.973684	0	0	0	74	
114154	96868	8	1111110	30/09/2007	31/12/2007	77	25	1/12/2007	BT	Paid	27/09/2007	864	68	68	0.883117	0	0	0	68	
114155	96868	8	1111110	2/7/2007	29/09/2007	76	25	BT	Paid	26/06/2007	13/05/1902	68	68	0.881579	0	0	0	67	-1	
114156	96868	8	1111110	2/4/2007	30/06/2007	74	25	BT	Paid	27/03/2007	13/05/1902	68	68	0.918919	0	0	0	68	0	
114157	96868	8	1111110	2/1/2007	31/03/2007	77	25	BT	Paid	2/1/2007	13/05/1902	68	68	0.883117	0	0	0	68	0	
114169	96876	8	1111110	1/1/2008	30/06/2008	152	10	2/6/2008	BT	Paid	31/12/2007	870	138	138	0.907895	0	0	0	138	
114170	96876	8	1111110	2/7/2007	31/12/2007	153	25	1/12/2007	BT	Paid	27/06/2007	869	127	127	0.830065	0	0	0	127	
114171	96876	8	1111110	2/1/2007	30/06/2007	151	25	BT	Paid	3/1/2007	18/05/1902	127	127	0.84106	0	0	0	127	0	
114172	96879	8	1111110	1/1/2008	30/12/2008	304	10	21/11/2008	BT	Paid	18/12/2007	875	249	249	0.819079	0	0	0	249	
114173	96879	8	1111110	2/1/2007	31/12/2007	304	25	1/12/2007	BT	Paid	12/12/2006	874	235	235	0.773026	0	0	0	235	
1141796	651251	7	1111110	5/7/2010	10/7/2010	76	25	BT	Not Paid	Paid	11967	79	54	0.710526	0	25	25	0	0	
1141826	146838	8	1111110	3/7/2010	7/10/2010	82	25	7/9/2010	BT	Paid	15/07/2010	9096	85.236.842	79	0.963415	0	6.236.842	6.236.842	79	
1142128	364357	8	1111110	3/7/2010	31/01/2011	177	25	3/1/2011	BT	Paid	27/07/2010	10253	172.342.068	148	0.836158	0	24.342.068	24.342.068	148	
1142182	1160444	6	1111110	7/7/2010	2/11/2010	100	25	4/10/2010	BT	Paid	15/07/2010	10954	1.039.474	79	0.79	0	249.474	249.474	79	
1142189	1154459	8	1111110	11/7/2010	8/2/2011	177	25	10/1/2011	BT	Paid	15/07/2010	10253	172.342.068	148	0.836158	0	24.342.068	24.342.068	148	
1142302	1150045	8	1111110	20/07/2010	18/01/2011	152	10	5/1/2011	BT	Paid	13/07/2010	8747	148	148	0.973684	0	0	0	148	
1142451	462289	8	1111110	26/07/2010	22/03/2011	202	25	BT	Paid	13/07/2010	20/04/1927	196.684.168	148	0.732673	0	48.684.168	48.684.168	148	0	
1142595	1160481	1	1111110	16/08/2010	11/12/2010	100	25	11/11/2010	BT	Paid	7/9/2010	9568	1.039.474	79	0.79	0	249.474	249.474	79	
1142720	158514	8	1111110	5/8/2010	3/8/2011	304	10	BT	Paid	9/8/2010	13/12/1923	267	267	0.878289	0	0	0	267	0	
1142868	123143	8	1111110	5/8/2010	3/8/2011	304	10	BT	Paid	3/8/2010	25/11/1923	267	267	0.878289	0	0	0	267	0	
1142894	199914	8	1111110	3/8/2010	1/8/2011	304	10	BT	Paid	19/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1142944	825072	8	1111110	3/8/2010	1/8/2011	304	10	BT	Paid	20/08/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1142993	150368	8	1111110	3/8/2010	1/8/2011	304	10	BT	Paid	27/07/2010	6/2/1924	267	267	0.878289	0	0	0	267	0	
1143019	652199	2	1111110	3/8/2010	1/8/2011	304	10	BT	Paid	16/07/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1143097	916983	8	1111110	3/8/2010	1/8/2011	304	10	BT	Paid	23/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1143133	676066	1	1111110	3/8/2010	2/8/2011	304	10	BT	Paid	5/8/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1143492	661878	2	1111110	3/8/2010	1/8/2011	304	10	BT	Paid	3/8/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1143527	502882	2	1111110	3/8/2010	1/8/2011	304	10	BT	Paid	16/07/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1143582	656836	6	1111110	3/8/2010	1/8/2011	304	10	BT	Paid	10/8/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1143603	659189	2	1111110	3/8/2010	1/8/2011	304	10	BT	Paid	23/07/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1143668	670529	3	1111110	3/8/2010	1/8/2011	304	10	BT	Paid	30/07/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1143727	737895	3	1111110	3/8/2010	1/8/2011	304	10	BT	Paid	14/07/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1143785	757734	6	1111110	3/8/2010	1/8/2011	304	10	BT	Paid	3/8/2010	9/2/1924	267	267	0.878289	0	0	0	267	0	
1143839	624201	8	1111110	3/8/2010	10/2/2011	152	10	11/1/2011	BT	Paid	25/08/2010	9351	148	148	0.973684	0	0	0	148	
1143896	678359	6	1111110	3/8/2010	31/01/2011	152	10	3/1/2011	BT	Paid	29/07/2010	8642	148	148	0.973684	0	0	0	148	
1143955	682346	7	1111110	3/8/2010	31/01/2011	152	10	3/1/2011	BT	Paid	23/07/2010	8642	148	148	0.973684	0	0	0	148	
1143997	837273	6	1111110	5/8/2010	2/2/2011	152	10	3/1/2011	BT	Paid	28/07/2010	8642	148	148	0.973684	0	0	0	148	
1144043	503071	8	1000010	3/8/2010	13/11/2010	26	8	14/10/2010	BT	Paid	13/07/2010	1534	14.3	14.3	1.1	0	0	0	28.6	
1144101	250381	8	1111110	4/8/2010	30/10/2010	76	10	30/09/2010	BT	Paid	4/8/2010	9137	79	79	1.039.474	0	0	0	79	
1144203	466565	8	1111110	21/07/2010	18/10/2010	76	10	20/09/2010	BT	Paid	13/07/2010	8552	79	79	1.039.474	0	0	0	79	
1144469	802506	8	1111110	20/08/2010	18/11/2010	76	10	19/10/2010	BT	Paid	30/07/2010	9097	79	79	1.039.474	0	0	0	79	
1144508	826926	2	1111110	4/8/2010	30/10/2010	76	10	30/09/2010	BT	Paid	22/07/2010	9034	79	79	1.039.474	0	0	0	79	
114452	97025	8	1111110	1/4/2008	30/03/2009	304	10	2/3/2009	BT	Paid	28/03/2008	875	249	249	0.819079	0	0	0	249	
114453	97025	8	1111110	2/4/2007	31/03/2008	303	25	3/3/2008	BT	Paid	29/03/2007	874	235	235	0.775578	0	0	0	235	
114454	97025	8	1111110	1/4/2006	31/03/2007	303	15	BT	Paid	30/03/2006	22/05/1902	229	229	0.755776	0	0	0	229	0	
1144618	775256	6	1111110	5/8/2010	2/11/2010	76	10	4/10/2010	BT	Paid	2/8/2010	8644	79	79	1.039.474	0	0	0	79	
1144650	204245	8	1111110	4/8/2010	30/10/2010	76	10	30/09/2010	BT	Paid	13/07/2010	8635	79	79	1.039.474	0	0	0	79	
1144710	923913	8	1111110	5/8/2010	2/11/2010	76	10	4/10/2010	BT	Paid	6/8/2010	9109	79	79	1.039.474	0	0	0	79	
1144723	686132	2	1111110	20/07/2010	18/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
114498	97045	8	1111110	1/1/2008	30/12/2008	304	10	21/11/2008	BT	Paid	24/12/2007	875	249	249	0.815789	0	0	0	248	
114499	97045	8	1111110	2/1/2007	31/12/2007	304	25	1/12/2007	BT	Paid	8/12/2006	874	235	235	0.739868	0	0	0	224.92	
1145034	661893	6	1111110	20/07/2010	18/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1145105	672911	1	1111110	20/07/2010	18/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1145229	110883	8	1111110	21/07/2010	19/08/2010	25	25	3/8/2010	DD	Paid	7/7/2010	9465	23.6	23.6	0.944	0	0	0	23.6	
1145375	674645	6	1111110	20/07/2010	18/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1145444	658697	6	1111110	21/07/2010	19/08/2010	25	10	3/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1145464	659999	2	1111110	21/07/2010	19/08/2010	25	10	3/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
114552	97068	8	1111110	1/1/2008	30/06/2008	152	10	2/6/2008	BT	Paid	14/01/2008	870	138	138	0.907895	0	0	0	138	
114553	97068	8	1111110	2/7/2007	31/12/2007	153	25	1/12/2007	BT	Paid	18/06/2007	869	127	127	0.830065	0	0	0	127	
114554	97068	8	1111110	2/1/2007	30/06/2007	151	25	BT	Paid	13/12/2006	18/05/1902	127	127	0.798212	0	0	0	120.53	-6.47	
1145553	648359	1	1111110	20/07/2010	18/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1145561	665388	2	1111110	20/07/2010	18/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1145717	669049	3	1111110	20/07/2010	18/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1145735	663938	2	1111110	20/07/2010	18/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1145777	648674	3	1111110	20/07/2010	18/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1145853	646636	2	1111110	20/07/2010	18/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1146056	661019	7	1111110	20/07/2010	18/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1146059	654114	7	1111110	20/07/2010	18/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1146063	665352	7	1111110	20/07/2010	18/08/2010	25	10	2/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1146231	670078	7	1111110	20/07/2010	28/08/2010	25	10	DD	Not Paid	Paid	9417	27	27	1.08	0	0	0	0	0	
1146595	206539	8	1111110	6/8/2010	4/8/2011	304	10	BT	Paid	4/8/2010	6/2/1924	267	267	0.878289	0	0	0	267	0	
1146603	301861	8	1111110	6/8/2010	6/9/2011	304	10	BT	Paid	26/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1146612	592426	8	1111110	6/8/2010	12/8/2010	304	10	11/8/2010	BT	Not Paid	Paid	8748	267	267	0.878289	0	0	0	0	
1146641	779654	8	1111110	6/8/2010	4/8/2011	304	10	BT	Paid	28/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
114706	97161	8	1111110	1/1/2008	30/12/2008	304	10	21/11/2008	BT	Paid	24/12/2007	875	249	249	0.819079	0	0	0	249	
114707	97161	8	1111110	2/1/2007	31/12/2007	304	25	1/12/2007	BT	Paid	28/12/2006	874	235	235	0.773026	0	0	0	235	
1147093	662547	1	1111110	23/07/2010	20/08/2010	25	10	4/8/2010	DD	Paid	7/7/2010	9417	27	27	1.08	0	0	0	27	
1147095	931682	2	1111110	23/07/2010	20/08/2010	25	25	4/8/2010	DD	Paid	7/7/2010	9466	23.6	23.6	0.944	0	0	0	23.6	
1147296	417878	7	1111110	7/8/2010	5/8/2011	304	10	BT	Paid	6/8/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1147377	86814	8	1111110	7/8/2010	5/8/2011	304	10	BT	Paid	28/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1147396	643218	2	1111110	11/7/2010	2/8/2011	304	25	BT	Paid	22/07/2010	25/08/1926	267	198	0.651316	0	69	69	198	0	
114741	97174	8	1111110	1/1/2008	11/3/2009	304	10	26/01/2009	BT	Paid	31/12/2007	875	249	249	0.747862	0	0	0	227.35	
1147415	687117	6	1111110	21/08/2010	30/08/2011	304	10	BT	Paid	13/08/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
114742	97174	8	1111110	2/1/2007	31/12/2007	304	25	1/12/2007	BT	Paid	20/12/2006	874	235	235	0.713553	0	0	0	216.92	
1147442	862890	8	1111110	8/8/2010	6/8/2011	304	10	BT	Paid	20/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1147470	136257	1	10	8/8/2010	20/08/2011	52	4	BT	Paid	26/07/2010	17/04/1905	57.2	57.2	1.1	0	0	0	57.2	0	
1147532	595079	2	1111110	7/8/2010	4/4/2011	202	10	BT	Paid	28/07/2010	10/12/1926	196.684.168	148	0.732673	0	48.684.168	48.684.168	148	0	
1147594	181123	8	1111110	8/8/2010	5/11/2010	76	10	6/10/2010	BT	Paid	6/8/2010	8801	79	79	1.039.474	0	0	0	79	
1147633	207883	8	1111110	7/8/2010	18/08/2010	76	10	23/08/2010	BT	Not Paid	Paid	9097	79	79	1.039.474	0	0	0	0	
1147689	660232	3	1111110	8/8/2010	5/11/2010	76	10	6/10/2010	BT	Paid	6/8/2010	8644	79	79	1.039.474	0	0	0	79	
1147785	732899	2	1111110	7/8/2010	4/11/2010	76	10	5/10/2010	BT	Paid	5/8/2010	9166	79	79	1.039.474	0	0	0	79	
1147844	757129	8	1111110	9/7/2010	4/11/2010	100	25	5/10/2010	BT	Paid	16/07/2010	10975	1.039.474	79	0.79	0	249.474	249.474	79	
1147882	861524	8	1111110	8/8/2010	5/11/2010	76	10	6/10/2010	BT	Paid	10/8/2010	9174	79	79	1.039.474	0	0	0	79	
1147888	1160333	8	1111110	13/07/2010	8/11/2010	100	25	11/10/2010	BT	Paid	19/07/2010	10975	1.039.474	79	0.79	0	249.474	249.474	79	
1147916	1131002	8	1111110	8/8/2010	13/11/2010	76	10	14/10/2010	BT	Paid	4/8/2010	9155	79	79	1.039.474	0	0	0	79	
1147922	637132	8	1111110	14/07/2010	22/11/2010	100	25	25/10/2010	BT	Paid	5/8/2010	10975	1.039.474	79	0.79	0	249.474	249.474	79	
1147972	688633	7	1111110	24/07/2010	21/08/2010	25	10	5/8/2010	DD	Paid	14/07/2010	9417	27	27	1.08	0	0	0	27	
1147983	688847	1	1111110	24/07/2010	21/08/2010	25	10	5/8/2010	DD	Paid	14/07/2010	9417	27	27	1.08	0	0	0	27	
1147992	29272	7	1111110	24/07/2010	21/08/2010	25	25	5/8/2010	DD	Paid	14/07/2010	5389	22.9	22.9	0.916	0	0	0	22.9	
1148020	72602	8	1111110	25/08/2010	23/11/2010	76	10	25/10/2010	BT	Paid	28/07/2010	8635	79	79	1.039.474	0	0	0	79	
1148272	143748	8	1111110	29/07/2010	26/08/2010	25	25	10/8/2010	DD	Paid	29/07/2010	9465	23.6	23.6	0.944	0	0	0	23.6	
114858	97232	8	1111110	1/7/2008	1/7/2009	304	10	1/6/2009	BT	Paid	1/7/2008	875	249	249	0.811842	0	0	0	246.8	
114859	97232	8	1111110	2/7/2007	30/06/2008	305	25	2/6/2008	BT	Paid	4/7/2007	874	235	235	0.770492	0	0	0	235	
114860	97232	8	1111110	1/7/2006	30/06/2007	303	15	BT	Paid	13/06/2006	22/05/1902	229	229	0.751815	0	0	0	227.8	-1.2	
1148667	996482	1	1111110	13/07/2010	25/11/2010	100	25	14/10/2010	BT	Paid	22/07/2010	10954	1.039.474	79	0.79	0	249.474	249.474	79	
1149057	30075	2	1111110	13/07/2010	24/02/2011	152	25	BT	Paid	23/07/2010	22/03/1933	146	90	0.592105	0	56	56	90	0	
1149490	176849	8	1111110	11/8/2010	26/08/2011	304	10	BT	Paid	9/8/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1149495	261452	6	1111110	11/8/2010	9/8/2011	304	10	BT	Paid	4/8/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1149538	943090	7	1111110	12/8/2010	10/8/2011	304	10	BT	Paid	4/8/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1149708	268767	8	1111110	12/8/2010	10/8/2011	304	10	BT	Paid	22/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1149719	180020	8	1111110	10/8/2010	8/8/2011	304	10	BT	Paid	18/08/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1149864	668659	2	1111110	11/8/2010	11/8/2010	304	10	BT	Not Paid	Paid	8640									
1149904	850231	8	1111110	11/8/2010	8/2/2011	152	10	10/1/2011	BT	Paid	11/8/2010	8553	148	148	0.973684	0	0	0	148	
1149939	161702	8	1111110	12/8/2010	9/2/2011	152	10	10/1/2011	BT	Paid	29/07/2010	8802	148	148	0.973684	0	0	0	148	
1149962	1131258	1	1111110	11/8/2010	21/08/2010	152	10	26/08/2010	BT	Not Paid	Paid	8906	148	148	0.973684	0	0	0	0	
1149972	944068	3	1111110	12/8/2010	12/8/2010	152	10	BT	Not Paid	Paid	8974									
114998	97316	8	1111110	1/1/2008	30/12/2008	304	10	21/11/2008	BT	Paid	12/12/2007	875	249	249	0.811842	0	0	0	246.8	
114999	97316	8	1111110	2/1/2007	31/12/2007	304	25	1/12/2007	BT	Paid	22/12/2006	874	235	235	0.773026	0	0	0	235	
1149995	903245	7	1111110	10/8/2010	7/2/2011	152	10	10/1/2011	BT	Paid	18/08/2010	8642	148	148	0.973684	0	0	0	148	
1150005	150098	8	1111110	12/8/2010	9/2/2011	152	10	10/1/2011	BT	Paid	12/8/2010	8802	148	148	0.973684	0	0	0	148	
1150076	373557	8	1111110	11/8/2010	8/11/2010	76	10	11/10/2010	BT	Paid	28/07/2010	8635	79	79	1.039.474	0	0	0	79	
1150087	817173	2	1111110	22/07/2010	19/08/2010	25	25	18/08/2010	BT	Paid	26/07/2010	12422	27	15	0.6	0	12	12	15	
1150144	1160899	2	1111110	18/07/2010	15/11/2010	100	25	18/10/2010	BT	Paid	23/07/2010	10954	1.039.474	79	0.79	0	249.474	249.474	79	
1150191	944155	8	1111110	10/8/2010	6/11/2010	76	10	7/10/2010	BT	Paid	4/8/2010	8552	79	79	1.039.474	0	0	0	79	
1150234	1011504	2	1111110	12/8/2010	9/11/2010	76	10	11/10/2010	BT	Paid	11/8/2010	9113	79	79	1.039.474	0	0	0	79	
115024	97333	8	1111110	1/10/2008	1/10/2009	304	10	1/9/2009	BT	Paid	17/09/2008	875	249	249	0.819079	0	0	0	249	
115025	97333	8	1111110	30/09/2007	30/09/2008	306	25	1/9/2008	BT	Paid	27/09/2007	874	235	235	0.760784	0	0	0	232.8	
115026	97333	8	1111110	2/10/2006	29/09/2007	302	15	BT	Paid	3/10/2006	22/05/1902	229	229	0.758278	0	0	0	229	0	
1150276	19435	2	1111110	12/8/2010	9/11/2010	76	10	11/10/2010	BT	Paid	23/07/2010	8644	79	79	1.039.474	0	0	0	79	
1150474	168550	8	1111110	10/8/2010	6/11/2010	76	10	7/10/2010	BT	Paid	4/8/2010	8635	79	79	1.039.474	0	0	0	79	
1150614	29831	8	1111110	27/07/2010	24/08/2010	25	25	9/8/2010	DD	Paid	14/07/2010	9465	23.6	23.6	0.944	0	0	0	23.6	
1150684	773204	2	1111110	28/07/2010	25/08/2010	25	25	9/8/2010	DD	Paid	14/07/2010	5389	22.9	22.9	0.916	0	0	0	22.9	
1150768	671850	2	1111110	28/07/2010	31/08/2010	25	10	16/08/2010	DD	Paid	14/07/2010	9417	27	27	1.08	0	0	0	27	
115113	97389	8	1111110	27/11/2007	27/05/2008	152	10	28/04/2008	BT	Paid	19/11/2007	869	127	127	0.821053	0	0	0	124.8	
115114	97389	8	1111110	12/5/2007	26/11/2007	152	25	20/10/2007	BT	Paid	16/05/2007	1182	127	127	0.735263	0	0	0	111.76	
115115	97389	8	1111110	12/2/2007	11/5/2007	75	25	BT	Paid	9/2/2007	22/03/1903	68	68	0.64	0	0	0	48	0	
1151165	265531	8	1111110	13/08/2010	11/8/2011	304	10	BT	Paid	30/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1151168	811883	8	1111110	13/08/2010	11/8/2011	304	10	BT	Paid	28/07/2010	6/2/1924	267	267	0.878289	0	0	0	267	0	
1151193	687779	2	1111110	25/08/2010	24/08/2011	304	10	BT	Paid	17/08/2010	27/02/1926	267	146.85	0.483059	0	120.15	120.15	146.85	0	
1151214	302268	3	1111110	13/08/2010	11/8/2011	304	10	BT	Paid	10/8/2010	27/08/1923	267	267	0.878289	0	0	0	267	0	
1151380	1153522	1	1111110	13/08/2010	13/08/2010	152	10	BT	Not Paid	Paid	8789									
1151474	161458	8	1111110	13/08/2010	12/11/2010	76	10	13/10/2010	BT	Paid	10/8/2010	8635	79	79	1.039.474	0	0	0	79	
1151505	793651	8	1111110	13/08/2010	10/11/2010	76	10	11/10/2010	BT	Paid	22/07/2010	8801	79	79	1.039.474	0	0	0	79	
1151522	150734	8	1111110	13/08/2010	10/11/2010	76	10	11/10/2010	BT	Paid	11/8/2010	8801	79	79	1.039.474	0	0	0	79	
1152073	24150	8	1111110	27/07/2010	25/07/2011	304	10	BT	Paid	3/8/2010	31/05/1927	267	175	0.575658	0	92	92	175	0	
1152133	126814	8	1111110	31/07/2010	16/08/2011	304	10	DD	Paid	21/07/2010	24/08/1923	267	267	0.878289	0	0	0	267	0	
1152192	1148998	6	1111110	15/07/2010	12/3/2011	202	25	BT	Paid	16/07/2010	10/12/1926	196.684.168	148	0.732673	0	48.684.168	48.684.168	148	0	
1152340	778138	6	1111110	14/08/2010	25/08/2010	304	10	BT	Not Paid	Paid	8790	267	267	0.878289	0	0	0	0	0	
1152364	1114106	8	1111110	14/08/2010	12/11/2010	76	10	13/10/2010	BT	Paid	16/08/2010	9155	79	79	1.039.474	0	0	0	79	
1152420	1115400	3	1111110	14/08/2010	12/11/2010	76	10	13/10/2010	BT	Paid	28/07/2010	8788	79	79	1.039.474	0	0	0	79	
1152461	23367	6	1111110	14/08/2010	12/11/2010	76	10	13/10/2010	BT	Paid	12/8/2010	8907	79	79	1.039.474	0	0	0	79	
1153072	1111013	6	1111110	27/07/2010	25/07/2011	304	10	BT	Paid	6/8/2010	25/08/1926	267	198	0.651316	0	69	69	198	0	
1153307	623113	8	10	15/08/2010	20/11/2010	13	4	21/10/2010	BT	Paid	30/07/2010	1534	14.3	14.3	1.1	0	0	0	14.3	
1153351	1018582	6	1111110	15/08/2010	13/11/2010	76	10	14/10/2010	BT	Paid	4/8/2010	8907	79	79	1.039.474	0	0	0	79	
1153421	913232	2	1111110	15/08/2010	1/12/2010	76	10	1/11/2010	BT	Paid	28/07/2010	8924	79	79	1.039.474	0	0	0	79	
1153550	1165046	8	1111110	20/07/2010	23/11/2010	100	25	25/10/2010	BT	Paid	25/08/2010	10975	1.039.474	79	0.79	0	249.474	249.474	79	
